order_id,order_volume,warehouse_processing_time,shipment_distance,traffic_conditions,weather_indicator,delivery_partner_rating,historical_delivery_performance,day_of_week,is_peak_season,priority,delivery_status
ORD004347,20,7.67,1775.49,Medium,4.99,4.85,0.03,Sun,1,Prime,Delayed
ORD004348,20,6.5,1100.51,High,9.82,2.73,0.51,Tue,0,Standard,Delayed
ORD004349,30,5.51,1893.29,Medium,0.59,2.63,0.22,Thu,0,Prime,Delayed
ORD004350,35,4.54,16.26,Low,9.87,4.19,0.95,Wed,1,Standard,On-Time
ORD004351,35,6.44,272.37,Low,9.68,3.17,0.71,Sat,1,Express,At Risk
ORD004352,49,4.21,589.87,Medium,2.93,4.2,0.76,Tue,0,Prime,On-Time
ORD004353,39,2.75,1579.1,Low,8.91,4.31,0.71,Sun,1,Express,At Risk
ORD004354,27,1.7,1771.35,Medium,0.08,3.26,0.67,Sat,1,Standard,Delayed
ORD004355,26,5.36,1238.18,Low,4.54,4.88,0.14,Wed,0,Standard,Delayed
ORD004356,14,7.47,769.56,Low,4.02,4.44,1.0,Wed,0,Standard,Delayed
ORD004357,17,1.65,1333.36,High,9.03,3.42,0.66,Sun,0,Standard,Delayed
ORD004358,18,1.85,365.89,High,4.72,3.53,0.9,Wed,0,Standard,On-Time
ORD004359,45,3.75,918.46,Medium,4.18,4.29,0.5,Sat,0,Express,At Risk
ORD004360,29,6.55,1017.55,Medium,6.4,3.26,0.29,Mon,0,Standard,Delayed
ORD004361,20,2.7,214.22,Medium,3.76,3.24,0.44,Thu,1,Standard,At Risk
ORD004362,27,2.4,72.58,Medium,5.37,4.06,0.4,Fri,1,Express,At Risk
ORD004363,18,5.15,1501.46,Low,9.56,2.84,0.02,Sun,0,Standard,Delayed
ORD004364,4,4.52,1071.74,Medium,2.03,4.98,0.67,Sun,0,Standard,Delayed
ORD004365,1,0.95,667.82,Medium,4.59,3.22,0.74,Sun,0,Express,At Risk
ORD004366,1,1.11,877.27,Medium,0.15,3.46,0.04,Mon,0,Standard,Delayed
ORD004367,26,5.32,1915.62,Low,8.42,3.06,0.25,Thu,0,Prime,Delayed
ORD004368,45,3.99,772.9,Medium,0.92,4.11,0.66,Mon,0,Standard,At Risk
ORD004369,20,7.78,211.44,Low,0.95,2.65,0.32,Thu,1,Prime,Delayed
ORD004370,23,5.59,929.89,Low,8.83,4.82,0.93,Sun,1,Prime,At Risk
ORD004371,10,0.58,1297.86,Low,4.09,3.26,0.11,Tue,0,Prime,At Risk
ORD004372,11,4.11,29.17,Low,6.87,4.82,0.93,Sat,0,Standard,On-Time
ORD004373,41,3.61,668.02,High,8.58,3.13,0.91,Fri,0,Standard,At Risk
ORD004374,41,1.3,790.06,Medium,3.74,3.78,0.96,Tue,0,Express,On-Time
ORD004375,5,7.42,930.11,High,2.62,4.24,0.08,Tue,1,Standard,Delayed
ORD004376,1,6.54,606.86,Medium,1.7,4.03,0.27,Thu,1,Express,Delayed
ORD004377,17,2.23,1335.51,Medium,6.07,3.78,0.25,Wed,1,Prime,At Risk
ORD004378,22,2.42,1889.69,Medium,2.52,4.47,0.89,Sat,0,Standard,Delayed
ORD004379,34,0.74,1828.43,Medium,6.34,3.68,0.81,Sun,0,Express,At Risk
ORD004380,45,2.73,1330.46,Medium,3.17,3.33,0.16,Wed,0,Express,Delayed
ORD004381,41,4.88,1016.23,Medium,3.48,4.3,0.14,Wed,1,Prime,At Risk
ORD004382,29,3.66,1652.5,High,2.49,4.84,0.47,Wed,1,Standard,Delayed
ORD004383,4,7.77,1672.69,High,4.18,4.0,0.17,Sat,1,Express,Delayed
ORD004384,5,0.92,1660.0,Low,1.62,3.2,0.48,Fri,0,Prime,On-Time
ORD004385,11,4.94,319.9,Low,3.2,4.41,0.84,Tue,0,Prime,On-Time
ORD004386,21,6.94,55.74,Medium,7.78,4.4,0.5,Mon,0,Express,At Risk
ORD004387,35,4.11,1966.47,Low,2.16,3.17,0.72,Fri,1,Standard,Delayed
ORD004388,12,0.52,1919.51,Low,9.47,3.46,0.25,Sun,0,Express,Delayed
ORD004389,26,2.32,1130.94,Low,4.93,2.85,0.27,Sat,1,Standard,Delayed
ORD004390,19,2.93,1986.16,Medium,1.07,2.7,0.59,Thu,0,Prime,Delayed
ORD004391,45,7.74,1542.24,Medium,9.43,4.52,0.85,Fri,0,Express,At Risk
ORD004392,7,7.34,1037.17,Medium,4.57,3.43,0.53,Fri,0,Prime,Delayed
ORD004393,47,7.62,781.72,High,5.57,3.2,0.2,Sat,0,Standard,Delayed
ORD004394,7,6.69,1187.76,Medium,1.85,3.14,0.22,Thu,0,Standard,Delayed
ORD004395,26,3.14,1034.03,Low,3.33,2.69,0.62,Mon,0,Standard,Delayed
ORD004396,40,7.29,1987.64,Medium,7.04,4.96,0.1,Tue,0,Prime,On-Time
ORD004397,5,7.86,983.47,Low,1.24,3.42,0.07,Sun,0,Express,Delayed
ORD004398,21,3.13,1672.66,High,5.7,2.91,0.1,Fri,0,Standard,Delayed
ORD004399,14,2.45,1628.18,Low,6.94,4.66,0.39,Sun,0,Standard,At Risk
ORD004400,4,4.6,147.46,High,0.02,4.31,0.35,Thu,0,Express,At Risk
ORD004401,23,1.9,178.58,Medium,8.38,4.16,0.0,Thu,0,Express,On-Time
ORD004402,42,0.74,1321.32,High,0.56,3.24,0.16,Mon,0,Standard,Delayed
ORD004403,20,7.59,521.92,Medium,2.47,3.54,0.35,Sun,1,Standard,Delayed
ORD004404,15,7.44,1316.77,High,9.64,4.6,0.43,Fri,0,Express,Delayed
ORD004405,45,1.72,293.53,Medium,0.81,4.1,0.4,Thu,0,Standard,At Risk
ORD004406,29,3.56,797.15,Medium,8.26,3.36,0.32,Sat,0,Standard,At Risk
ORD004407,8,6.73,209.43,Medium,6.52,2.77,0.81,Sun,0,Express,At Risk
ORD004408,41,5.46,567.78,Medium,5.98,4.75,0.42,Sat,0,Express,Delayed
ORD004409,48,3.46,181.16,High,5.82,4.89,0.64,Mon,0,Standard,At Risk
ORD004410,19,6.08,1941.3,Low,1.66,4.3,0.83,Sun,0,Prime,Delayed
ORD004411,48,7.23,793.14,Low,6.69,4.23,0.85,Sun,0,Standard,At Risk
ORD004412,39,7.45,1802.87,Low,9.52,3.84,0.86,Mon,0,Prime,At Risk
ORD004413,46,3.34,1942.49,Medium,0.77,4.93,0.49,Thu,0,Standard,Delayed
ORD004414,28,1.8,1819.58,High,3.32,4.24,0.66,Thu,1,Standard,Delayed
ORD004415,46,7.35,912.64,Low,4.72,2.69,0.31,Fri,0,Standard,Delayed
ORD004416,27,1.19,1558.9,Medium,2.32,2.73,0.86,Fri,0,Express,Delayed
ORD004417,4,5.91,311.63,Medium,7.41,4.91,0.21,Tue,1,Standard,At Risk
ORD004418,15,1.55,194.19,High,6.89,4.86,0.79,Thu,1,Standard,On-Time
ORD004419,35,3.42,1754.42,Medium,1.18,3.89,0.47,Sun,1,Standard,Delayed
ORD004420,37,3.59,67.08,Low,5.69,3.04,0.3,Wed,0,Express,At Risk
ORD004421,1,1.69,1944.79,High,3.69,3.96,0.38,Sat,1,Express,Delayed
ORD004422,3,7.42,1345.91,Low,2.28,4.41,0.59,Wed,1,Standard,Delayed
ORD004423,47,0.52,842.13,Medium,8.48,2.52,0.93,Sat,0,Express,At Risk
ORD004424,24,7.2,287.04,Low,0.55,4.56,0.1,Tue,0,Standard,Delayed
ORD004425,27,7.13,1447.85,Low,4.67,3.66,0.92,Thu,0,Standard,At Risk
ORD004426,40,2.88,1128.41,High,4.75,3.66,0.82,Mon,1,Prime,Delayed
ORD004427,36,5.78,1423.7,Medium,5.7,3.59,0.59,Sat,0,Express,Delayed
ORD004428,34,2.4,838.75,Medium,1.98,4.23,0.13,Sun,0,Express,At Risk
ORD004429,29,6.19,137.19,Medium,8.71,3.02,0.81,Wed,0,Standard,At Risk
ORD004430,24,4.71,633.37,Medium,9.65,4.02,0.69,Fri,0,Standard,On-Time
ORD004431,24,2.75,633.47,Low,5.49,2.61,0.5,Wed,0,Standard,At Risk
ORD004432,42,3.5,22.31,Medium,2.56,4.53,0.89,Thu,0,Standard,On-Time
ORD004433,4,5.67,24.11,Medium,8.77,4.54,0.66,Sat,0,Express,At Risk
ORD004434,3,7.3,664.86,High,9.88,3.28,0.29,Wed,0,Express,Delayed
ORD004435,34,1.48,1456.61,Medium,7.42,2.76,0.04,Tue,0,Standard,Delayed
ORD004436,49,4.79,1249.97,Medium,3.34,4.37,0.76,Sun,0,Standard,At Risk
ORD004437,23,2.4,481.84,Medium,2.36,3.68,0.26,Sun,0,Standard,At Risk
ORD004438,23,6.51,1207.51,Medium,1.57,4.81,0.28,Fri,0,Express,Delayed
ORD004439,45,1.03,1296.52,Medium,2.35,3.38,0.45,Tue,0,Standard,Delayed
ORD004440,5,5.67,1047.53,High,2.27,4.6,0.75,Mon,1,Express,Delayed
ORD004441,31,1.81,1045.1,Low,9.67,2.56,0.92,Mon,0,Express,On-Time
ORD004442,41,4.97,742.65,Low,6.43,4.43,0.22,Mon,0,Express,On-Time
ORD004443,6,6.77,251.17,Medium,1.67,4.2,0.88,Mon,0,Standard,At Risk
ORD004444,37,6.16,774.04,Low,4.88,3.82,0.6,Thu,0,Standard,At Risk
ORD004445,10,6.15,693.94,High,1.85,4.78,0.86,Thu,0,Prime,At Risk
ORD004446,40,4.38,1185.99,Low,6.06,4.86,0.85,Thu,0,Prime,On-Time
ORD004447,7,7.18,1713.24,Medium,3.41,4.82,0.39,Tue,0,Express,Delayed
ORD004448,39,4.91,753.87,Medium,1.96,3.99,0.68,Tue,0,Prime,At Risk
ORD004449,38,7.38,1420.92,Low,2.43,3.8,0.95,Sun,1,Prime,Delayed
ORD004450,21,4.6,1624.6,High,6.75,3.17,0.67,Wed,0,Express,Delayed
ORD004451,20,4.29,427.44,Medium,4.08,2.91,0.46,Fri,0,Standard,At Risk
ORD004452,3,2.17,1803.79,Low,5.13,3.89,0.37,Tue,0,Standard,At Risk
ORD004453,22,4.59,145.54,Low,8.21,2.87,0.14,Wed,0,Standard,On-Time
ORD004454,47,1.55,1803.93,Medium,6.55,2.93,1.0,Mon,0,Express,At Risk
ORD004455,4,7.02,331.45,Medium,4.62,3.39,0.66,Mon,0,Standard,Delayed
ORD004456,28,5.57,677.65,Medium,9.54,2.97,0.28,Sun,0,Standard,Delayed
ORD004457,12,7.95,1212.44,Medium,2.15,3.75,0.07,Tue,1,Standard,Delayed
ORD004458,38,1.19,1811.84,Medium,2.89,4.16,0.75,Thu,0,Express,At Risk
ORD004459,36,2.31,515.12,Medium,9.11,4.24,0.86,Sun,1,Standard,At Risk
ORD004460,47,7.08,1528.33,Medium,8.53,3.83,0.43,Wed,0,Prime,At Risk
ORD004461,41,3.46,1422.32,Low,1.3,3.8,0.96,Sat,0,Standard,At Risk
ORD004462,5,4.0,323.62,Medium,9.3,3.69,0.33,Sun,0,Express,On-Time
ORD004463,13,6.95,961.53,Medium,0.1,3.11,0.76,Fri,0,Express,Delayed
ORD004464,23,4.41,965.6,Low,8.22,4.14,0.26,Wed,0,Prime,On-Time
ORD004465,30,1.95,612.7,Low,2.79,4.14,0.34,Thu,0,Express,At Risk
ORD004466,37,7.19,1560.94,Low,1.89,3.14,0.61,Sat,0,Standard,Delayed
ORD004467,25,0.73,1852.24,Medium,4.49,4.25,0.04,Thu,0,Standard,At Risk
ORD004468,48,7.22,1434.56,Medium,8.97,4.65,0.21,Tue,0,Prime,At Risk
ORD004469,27,0.88,1946.04,Medium,7.86,3.99,0.18,Sun,0,Standard,At Risk
ORD004470,14,5.49,105.68,High,9.67,2.79,0.33,Sun,0,Prime,Delayed
ORD004471,48,1.04,79.26,Medium,5.41,3.32,0.78,Sun,1,Standard,At Risk
ORD004472,47,5.8,1788.25,Medium,5.11,2.73,0.91,Thu,1,Standard,Delayed
ORD004473,36,0.75,1796.11,Low,0.13,3.26,0.01,Thu,0,Standard,Delayed
ORD004474,39,6.82,218.71,Low,1.81,3.03,0.26,Fri,0,Standard,Delayed
ORD004475,16,3.99,718.1,Low,4.98,3.89,0.03,Thu,1,Standard,At Risk
ORD004476,22,1.2,1671.61,Medium,7.53,3.56,0.86,Sat,0,Standard,At Risk
ORD004477,21,5.8,261.44,Medium,8.23,4.31,0.2,Mon,0,Standard,At Risk
ORD004478,21,4.17,538.52,Medium,2.83,3.41,0.77,Thu,1,Express,Delayed
ORD004479,8,1.93,1363.59,Medium,7.12,2.89,0.03,Mon,0,Express,Delayed
ORD004480,49,0.62,1963.89,Low,8.29,3.09,0.4,Fri,0,Standard,At Risk
ORD004481,16,3.63,1595.29,Medium,3.75,3.86,0.36,Sat,0,Express,Delayed
ORD004482,31,1.14,1555.75,Low,6.96,3.62,0.33,Tue,0,Express,At Risk
ORD004483,42,1.21,688.61,Medium,4.37,2.61,0.57,Mon,0,Express,At Risk
ORD004484,10,2.5,1324.38,Medium,9.86,3.02,0.39,Tue,0,Standard,Delayed
ORD004485,32,5.23,230.61,Medium,0.07,3.24,0.4,Sat,0,Express,Delayed
ORD004486,34,4.47,1984.57,Low,4.14,4.31,0.19,Sat,0,Standard,At Risk
ORD004487,9,1.02,963.77,Low,2.64,4.33,0.41,Sun,0,Standard,At Risk
ORD004488,17,7.76,1279.42,Medium,8.5,4.24,0.74,Sat,0,Standard,Delayed
ORD004489,11,7.15,1752.96,Low,2.87,4.55,0.32,Sat,0,Standard,Delayed
ORD004490,32,2.44,6.93,High,5.44,4.68,0.86,Tue,1,Prime,On-Time
ORD004491,10,1.42,1952.08,Medium,7.4,2.68,0.17,Mon,1,Standard,Delayed
ORD004492,22,7.57,721.52,High,4.97,3.73,0.85,Wed,0,Express,At Risk
ORD004493,17,3.96,682.48,High,4.1,2.87,0.62,Thu,1,Express,Delayed
ORD004494,4,2.83,294.4,Medium,0.43,3.39,0.42,Sun,0,Express,Delayed
ORD004495,48,4.18,1717.08,Low,0.23,4.16,0.04,Fri,1,Prime,At Risk
ORD004496,47,6.3,1742.32,Medium,9.57,4.0,0.13,Sat,0,Standard,Delayed
ORD004497,25,1.76,44.88,Low,6.43,2.82,0.41,Tue,0,Standard,On-Time
ORD004498,21,6.26,116.17,Medium,8.25,4.39,0.88,Wed,1,Prime,On-Time
ORD004499,37,6.12,1837.09,Low,4.8,4.47,0.96,Tue,0,Prime,At Risk
ORD004500,38,4.55,250.12,Medium,2.62,2.85,0.93,Wed,1,Express,At Risk
ORD004501,49,6.99,1243.75,Low,2.95,4.04,0.27,Fri,0,Express,Delayed
ORD004502,1,1.49,1241.2,Low,0.43,4.86,0.26,Sun,0,Standard,Delayed
ORD004503,25,4.97,1740.11,Medium,7.91,2.73,0.74,Wed,1,Express,Delayed
ORD004504,36,3.87,1147.44,High,5.82,2.91,0.94,Sun,1,Express,Delayed
ORD004505,17,3.67,870.85,Low,4.81,4.41,0.13,Sun,1,Standard,At Risk
ORD004506,41,2.39,1948.89,Medium,8.52,3.34,0.38,Sun,0,Express,Delayed
ORD004507,24,3.29,461.49,Medium,4.45,4.89,0.84,Fri,0,Standard,On-Time
ORD004508,2,1.31,529.12,Low,9.48,4.06,0.49,Thu,0,Prime,On-Time
ORD004509,40,2.39,174.12,Medium,0.13,3.71,0.84,Sat,0,Prime,On-Time
ORD004510,15,2.54,1950.76,Medium,9.85,3.34,0.12,Sat,0,Express,Delayed
ORD004511,32,5.91,1414.19,Low,8.16,3.1,0.78,Sun,1,Standard,Delayed
ORD004512,39,0.86,29.13,Medium,3.55,4.13,0.39,Sat,1,Standard,At Risk
ORD004513,6,5.38,1410.11,Medium,5.95,3.98,0.69,Wed,0,Standard,Delayed
ORD004514,1,2.16,811.25,Low,8.65,3.39,0.29,Sat,0,Standard,At Risk
ORD004515,47,1.11,1935.26,Medium,4.82,4.79,0.69,Tue,0,Express,At Risk
ORD004516,23,2.76,558.39,Medium,0.51,4.4,0.7,Thu,0,Prime,At Risk
ORD004517,39,2.18,1422.02,Medium,9.04,3.15,0.42,Tue,0,Standard,Delayed
ORD004518,17,4.64,1256.73,Medium,5.17,4.86,0.97,Tue,0,Prime,At Risk
ORD004519,34,3.18,29.04,Low,5.45,4.39,0.0,Thu,1,Standard,On-Time
ORD004520,41,7.74,1771.01,Medium,0.14,4.74,0.67,Thu,0,Standard,Delayed
ORD004521,29,7.73,283.53,Medium,1.0,2.84,0.91,Fri,0,Express,Delayed
ORD004522,9,3.83,1328.86,Medium,7.77,2.58,0.86,Sun,0,Prime,At Risk
ORD004523,13,6.46,1552.22,Low,4.35,3.73,0.56,Wed,0,Standard,Delayed
ORD004524,6,0.6,1263.7,Medium,9.98,3.62,0.9,Fri,0,Prime,On-Time
ORD004525,6,4.61,198.74,Medium,6.96,4.67,0.11,Mon,0,Express,On-Time
ORD004526,20,6.07,1950.48,Medium,9.5,2.93,0.54,Mon,1,Standard,Delayed
ORD004527,3,2.13,477.45,Medium,2.79,2.56,0.98,Fri,1,Standard,At Risk
ORD004528,17,0.96,1257.59,Medium,1.76,3.82,0.99,Fri,1,Express,Delayed
ORD004529,49,1.67,1595.37,Low,3.77,2.94,0.68,Wed,0,Standard,Delayed
ORD004530,12,3.81,1878.78,High,2.65,2.62,0.17,Thu,0,Standard,At Risk
ORD004531,48,4.3,1210.0,Medium,6.13,2.56,0.11,Mon,0,Express,Delayed
ORD004532,47,3.36,521.81,High,7.44,2.86,0.92,Sun,0,Standard,At Risk
ORD004533,45,3.8,1674.09,Medium,4.02,3.44,0.88,Sun,0,Express,Delayed
ORD004534,1,4.03,330.62,Medium,0.9,4.71,0.32,Thu,0,Standard,At Risk
ORD004535,17,6.27,49.45,Medium,0.26,4.4,0.93,Tue,0,Express,At Risk
ORD004536,3,1.29,1816.76,Medium,2.18,3.83,0.13,Tue,0,Standard,Delayed
ORD004537,26,6.27,1152.9,Medium,7.32,3.58,0.29,Thu,1,Prime,Delayed
ORD004538,15,5.66,143.93,Low,2.22,3.64,0.64,Tue,0,Standard,At Risk
ORD004539,36,6.06,1161.56,Medium,9.11,4.71,0.17,Mon,0,Standard,Delayed
ORD004540,32,6.01,294.3,Medium,6.52,4.31,0.99,Mon,1,Express,At Risk
ORD004541,32,4.03,67.62,Medium,8.62,2.93,0.22,Tue,0,Express,At Risk
ORD004542,4,2.09,237.47,Medium,3.86,4.85,0.25,Mon,0,Standard,On-Time
ORD004543,18,4.52,1551.34,Medium,9.84,4.43,0.47,Tue,1,Express,At Risk
ORD004544,49,7.68,1512.54,Medium,6.79,2.59,0.78,Wed,0,Standard,Delayed
ORD004545,19,4.91,1210.61,Low,3.57,3.76,0.12,Wed,0,Standard,At Risk
ORD004546,43,0.58,422.61,Medium,2.13,4.13,0.67,Thu,1,Standard,At Risk
ORD004547,35,0.95,1479.24,Low,8.67,2.65,0.1,Sun,0,Standard,Delayed
ORD004548,40,7.95,819.05,Medium,3.18,3.38,0.09,Sun,0,Prime,Delayed
ORD004549,14,1.04,1023.95,Medium,0.44,4.12,0.04,Tue,0,Express,Delayed
ORD004550,33,0.85,1795.79,Low,2.79,4.54,0.54,Wed,1,Express,Delayed
ORD004551,14,3.15,918.43,Medium,1.79,4.94,0.44,Wed,0,Prime,At Risk
ORD004552,34,7.77,1254.6,Medium,3.2,2.8,0.31,Mon,0,Prime,Delayed
ORD004553,4,2.89,1923.69,High,6.13,4.08,0.53,Thu,0,Standard,At Risk
ORD004554,24,3.57,905.52,Medium,5.0,4.73,0.5,Thu,0,Standard,At Risk
ORD004555,29,5.26,1123.65,Low,7.11,4.29,0.47,Wed,0,Express,At Risk
ORD004556,19,0.68,1170.91,Medium,3.34,4.08,0.17,Wed,0,Express,At Risk
ORD004557,6,7.23,485.22,Low,1.2,3.04,0.9,Thu,1,Standard,Delayed
ORD004558,33,4.4,1475.16,Medium,1.6,4.54,0.62,Sat,0,Prime,Delayed
ORD004559,49,4.0,1454.64,Medium,7.97,3.91,0.13,Mon,0,Express,At Risk
ORD004560,40,6.96,431.05,Medium,0.98,2.78,0.26,Fri,0,Standard,Delayed
ORD004561,19,7.65,31.61,Medium,7.98,4.84,0.76,Mon,0,Standard,On-Time
ORD004562,1,3.68,1997.89,High,2.13,4.97,0.78,Fri,0,Prime,At Risk
ORD004563,5,1.79,1165.27,Medium,6.78,3.84,0.73,Thu,0,Standard,At Risk
ORD004564,27,6.62,366.16,Low,6.23,4.44,0.79,Thu,0,Prime,On-Time
ORD004565,16,3.52,570.71,Low,0.98,3.96,0.6,Thu,0,Prime,On-Time
ORD004566,6,7.52,1237.5,Medium,6.66,3.56,0.29,Tue,0,Standard,Delayed
ORD004567,40,7.62,279.54,High,4.48,3.52,0.36,Tue,0,Standard,At Risk
ORD004568,13,1.36,79.37,Low,7.07,4.91,0.51,Tue,0,Standard,At Risk
ORD004569,48,7.67,1597.97,High,8.35,3.42,0.25,Thu,0,Standard,Delayed
ORD004570,35,3.26,1433.11,Medium,0.39,3.73,0.85,Wed,1,Express,Delayed
ORD004571,19,5.35,622.66,Medium,6.48,3.12,0.75,Thu,1,Standard,Delayed
ORD004572,12,0.76,121.69,Medium,1.05,3.13,0.98,Fri,0,Prime,At Risk
ORD004573,16,7.17,975.11,Low,3.79,3.39,0.42,Mon,1,Standard,Delayed
ORD004574,43,5.31,555.99,High,0.13,4.81,0.87,Sat,1,Prime,Delayed
ORD004575,10,5.33,798.57,Medium,3.29,3.49,0.78,Fri,0,Prime,At Risk
ORD004576,25,7.27,551.57,Medium,1.69,3.88,0.83,Sun,0,Prime,At Risk
ORD004577,20,4.31,354.66,High,5.56,3.86,0.69,Mon,0,Standard,At Risk
ORD004578,31,3.58,777.04,Low,5.12,3.96,0.35,Sun,0,Standard,At Risk
ORD004579,4,7.0,1929.96,High,7.93,4.55,0.24,Fri,0,Prime,Delayed
ORD004580,44,6.07,536.12,Low,6.4,4.75,0.27,Mon,1,Express,At Risk
ORD004581,23,7.62,675.25,Medium,7.15,3.02,0.57,Sat,0,Standard,Delayed
ORD004582,2,7.55,661.84,Medium,0.92,4.65,0.88,Wed,0,Prime,At Risk
ORD004583,22,3.37,963.18,Medium,0.28,3.87,0.45,Mon,0,Standard,At Risk
ORD004584,37,3.85,1687.79,Medium,9.7,4.81,0.6,Thu,1,Prime,At Risk
ORD004585,8,2.42,807.23,High,4.27,4.79,0.73,Fri,0,Standard,At Risk
ORD004586,7,5.45,1613.27,Medium,3.95,3.47,0.86,Tue,0,Express,Delayed
ORD004587,14,3.23,234.45,Low,0.35,4.13,0.65,Sun,1,Express,At Risk
ORD004588,3,6.4,1790.34,Medium,1.19,4.68,0.63,Wed,1,Express,Delayed
ORD004589,16,1.41,374.68,Medium,9.4,3.46,0.99,Sat,1,Standard,At Risk
ORD004590,19,1.37,83.21,Medium,6.95,2.61,0.86,Fri,1,Express,At Risk
ORD004591,18,2.03,320.92,Medium,4.09,3.4,0.73,Wed,0,Express,At Risk
ORD004592,16,1.13,385.55,High,9.04,3.41,0.83,Tue,1,Express,At Risk
ORD004593,8,5.15,1019.47,High,5.9,4.52,1.0,Tue,0,Standard,Delayed
ORD004594,33,1.61,902.63,Low,7.46,3.27,0.51,Tue,0,Standard,At Risk
ORD004595,49,1.7,1433.17,Medium,4.32,4.73,0.71,Tue,1,Express,At Risk
ORD004596,12,0.61,106.65,Low,4.32,3.87,0.81,Tue,0,Standard,On-Time
ORD004597,11,6.37,997.92,High,0.68,3.97,0.44,Thu,1,Prime,At Risk
ORD004598,5,6.59,668.28,High,7.34,4.52,0.95,Mon,0,Prime,At Risk
ORD004599,27,1.72,1263.26,High,0.99,2.84,0.38,Sun,1,Standard,Delayed
ORD004600,12,6.05,92.18,Medium,7.64,2.54,0.24,Tue,0,Express,At Risk
ORD004601,17,3.75,74.69,Medium,1.91,2.64,0.68,Fri,0,Standard,At Risk
ORD004602,6,2.3,857.37,Medium,2.47,2.58,0.08,Fri,0,Standard,Delayed
ORD004603,33,5.16,1623.62,Medium,9.18,4.25,0.13,Tue,0,Express,Delayed
ORD004604,5,1.84,1343.83,Low,4.72,3.11,0.97,Wed,0,Prime,At Risk
ORD004605,28,6.18,38.33,High,1.25,4.64,0.28,Tue,1,Standard,Delayed
ORD004606,14,0.86,361.05,Medium,9.05,4.71,0.03,Sat,0,Express,On-Time
ORD004607,5,7.69,457.33,High,4.52,3.39,0.47,Sun,0,Prime,Delayed
ORD004608,33,1.04,849.0,High,1.31,2.99,0.87,Thu,0,Prime,At Risk
ORD004609,48,4.85,1175.5,High,3.91,3.75,0.33,Sat,1,Standard,Delayed
ORD004610,41,7.27,436.84,Medium,5.89,4.54,0.42,Mon,1,Standard,At Risk
ORD004611,19,0.59,768.12,Low,3.62,4.21,0.16,Fri,1,Standard,At Risk
ORD004612,22,4.24,1169.97,Medium,9.24,2.56,0.35,Sun,1,Express,Delayed
ORD004613,5,3.13,769.95,Medium,2.7,2.52,0.97,Sun,1,Standard,Delayed
ORD004614,2,4.85,290.62,Low,1.76,2.78,0.88,Tue,0,Express,At Risk
ORD004615,30,2.19,985.86,Low,2.21,3.34,0.74,Mon,0,Standard,At Risk
ORD004616,47,0.99,651.37,Medium,0.84,3.84,0.79,Mon,0,Standard,At Risk
ORD004617,39,5.19,1729.06,High,4.52,4.54,0.67,Tue,1,Standard,Delayed
ORD004618,4,3.63,1552.37,High,8.78,2.86,0.12,Sun,1,Express,Delayed
ORD004619,33,5.17,384.6,Low,3.05,2.88,0.12,Mon,0,Standard,At Risk
ORD004620,13,2.08,309.51,High,2.58,4.66,0.54,Fri,1,Express,At Risk
ORD004621,20,3.04,698.61,Medium,8.37,4.81,0.6,Tue,1,Standard,At Risk
ORD004622,7,4.71,827.29,Medium,3.06,3.88,0.97,Wed,0,Express,On-Time
ORD004623,15,4.95,1864.38,Medium,4.77,4.46,0.45,Tue,0,Standard,At Risk
ORD004624,23,3.29,606.73,Medium,0.31,3.36,0.92,Fri,0,Prime,At Risk
ORD004625,14,2.6,1735.83,Medium,2.87,4.87,0.99,Tue,1,Prime,At Risk
ORD004626,23,2.55,1013.09,Medium,1.31,4.76,0.84,Tue,1,Prime,At Risk
ORD004627,19,1.81,1771.82,Medium,1.06,4.62,0.4,Sun,0,Standard,Delayed
ORD004628,29,2.94,1405.4,High,4.31,2.53,0.75,Tue,1,Prime,Delayed
ORD004629,20,2.0,1418.24,High,2.77,3.81,0.55,Thu,0,Express,Delayed
ORD004630,29,5.25,1040.0,High,1.66,2.57,0.2,Thu,0,Prime,Delayed
ORD004631,24,4.77,1681.41,Low,5.11,4.19,0.13,Fri,1,Prime,At Risk
ORD004632,18,3.37,512.58,Medium,7.84,2.96,0.07,Mon,1,Prime,At Risk
ORD004633,10,2.94,1815.17,Medium,7.35,4.1,0.33,Sun,0,Express,At Risk
ORD004634,41,2.28,1275.37,Medium,2.51,2.74,0.69,Tue,1,Standard,Delayed
ORD004635,8,4.52,880.22,High,2.63,4.39,0.91,Sun,0,Prime,At Risk
ORD004636,26,7.39,1964.47,Low,7.32,4.32,0.32,Tue,0,Standard,At Risk
ORD004637,29,5.64,1724.72,High,5.57,2.51,0.53,Sun,0,Prime,Delayed
ORD004638,10,6.08,1545.18,Medium,7.42,4.48,0.47,Sat,0,Prime,Delayed
ORD004639,17,6.76,551.44,Low,0.01,2.91,0.11,Thu,0,Prime,Delayed
ORD004640,2,3.14,1947.61,Medium,0.87,2.77,0.76,Wed,1,Standard,Delayed
ORD004641,6,0.97,1487.26,Low,8.02,3.75,0.52,Sat,0,Express,At Risk
ORD004642,5,5.17,1212.41,Medium,8.51,3.98,0.92,Thu,0,Standard,At Risk
ORD004643,28,1.92,1843.99,Low,3.43,2.76,0.84,Mon,1,Prime,At Risk
ORD004644,41,4.77,328.55,Medium,9.58,3.26,0.28,Sat,0,Express,At Risk
